Distance (km),Loss (dB)
0.020440,37.398000
0.020445,37.398000
0.020450,37.397000
0.020455,37.394000
0.020460,37.391000
0.020465,37.388000
0.020470,37.384000
0.020476,37.381000
0.020481,37.380000
0.020486,37.378000
0.020491,37.376000
0.020496,37.376000
0.020501,37.374000
0.020506,37.373000
0.020511,37.369000
0.020516,37.367000
0.020521,37.364000
0.020527,37.363000
0.020532,37.362000
0.020537,37.359000
0.020542,37.359000
0.020547,37.357000
0.020552,37.359000
0.020557,37.358000
0.020562,37.356000
0.020567,37.353000
0.020572,37.349000
0.020577,37.345000
0.020583,37.343000
0.020588,37.341000
0.020593,37.338000
0.020598,37.337000
0.020603,37.333000
0.020608,37.332000
0.020613,37.332000
0.020618,37.330000
0.020623,37.330000
0.020628,37.328000
0.020634,37.326000
0.020639,37.327000
0.020644,37.324000
0.020649,37.324000
0.020654,37.323000
0.020659,37.320000
0.020664,37.318000
0.020669,37.317000
0.020674,37.316000
0.020679,37.313000
0.020684,37.309000
0.020690,37.304000
0.020695,37.301000
0.020700,37.300000
0.020705,37.301000
0.020710,37.303000
0.020715,37.300000
0.020720,37.298000
0.020725,37.296000
0.020730,37.292000
0.020735,37.291000
0.020741,37.290000
0.020746,37.288000
0.020751,37.287000
0.020756,37.286000
0.020761,37.284000
0.020766,37.285000
0.020771,37.286000
0.020776,37.285000
0.020781,37.282000
0.020786,37.278000
0.020791,37.276000
0.020797,37.274000
0.020802,37.275000
0.020807,37.274000
0.020812,37.270000
0.020817,37.270000
0.020822,37.268000
0.020827,37.266000
0.020832,37.265000
0.020837,37.262000
0.020842,37.260000
0.020847,37.259000
0.020853,37.258000
0.020858,37.257000
0.020863,37.255000
0.020868,37.253000
0.020873,37.250000
0.020878,37.249000
0.020883,37.249000
0.020888,37.246000
0.020893,37.244000
0.020898,37.242000
0.020904,37.241000
0.020909,37.241000
0.020914,37.238000
0.020919,37.237000
0.020924,37.235000
0.020929,37.233000
0.020934,37.231000
0.020939,37.229000
0.020944,37.226000
0.020949,37.224000
0.020954,37.223000
0.020960,37.220000
0.020965,37.217000
0.020970,37.215000
0.020975,37.214000
0.020980,37.215000
0.020985,37.216000
0.020990,37.215000
0.020995,37.211000
0.021000,37.209000
0.021005,37.205000
0.021011,37.203000
0.021016,37.202000
0.021021,37.199000
0.021026,37.196000
0.021031,37.194000
0.021036,37.192000
0.021041,37.191000
0.021046,37.191000
0.021051,37.189000
0.021056,37.187000
0.021061,37.185000
0.021067,37.182000
0.021072,37.180000
0.021077,37.180000
0.021082,37.178000
0.021087,37.176000
0.021092,37.173000
0.021097,37.170000
0.021102,37.170000
0.021107,37.169000
0.021112,37.168000
0.021118,37.166000
0.021123,37.163000
0.021128,37.161000
0.021133,37.160000
0.021138,37.159000
0.021143,37.158000
0.021148,37.155000
0.021153,37.151000
0.021158,37.150000
0.021163,37.149000
0.021168,37.149000
0.021174,37.149000
0.021179,37.148000
0.021184,37.145000
0.021189,37.141000
0.021194,37.140000
0.021199,37.138000
0.021204,37.138000
0.021209,37.137000
0.021214,37.134000
0.021219,37.132000
0.021225,37.128000
0.021230,37.125000
0.021235,37.124000
0.021240,37.123000
0.021245,37.123000
0.021250,37.122000
0.021255,37.117000
0.021260,37.115000
0.021265,37.112000
0.021270,37.109000
0.021275,37.108000
0.021281,37.106000
0.021286,37.106000
0.021291,37.105000
0.021296,37.105000
0.021301,37.103000
0.021306,37.102000
0.021311,37.103000
0.021316,37.100000
0.021321,37.100000
0.021326,37.097000
0.021331,37.094000
0.021337,37.095000
0.021342,37.091000
0.021347,37.087000
0.021352,37.084000
0.021357,37.081000
0.021362,37.080000
0.021367,37.082000
0.021372,37.080000
0.021377,37.077000
0.021382,37.077000
0.021388,37.075000
0.021393,37.073000
0.021398,37.071000
0.021403,37.070000
0.021408,37.066000
0.021413,37.065000
0.021418,37.063000
0.021423,37.060000
0.021428,37.061000
0.021433,37.059000
0.021438,37.058000
0.021444,37.057000
0.021449,37.054000
0.021454,37.051000
0.021459,37.050000
0.021464,37.047000
0.021469,37.044000
0.021474,37.042000
0.021479,37.040000
0.021484,37.039000
0.021489,37.038000
0.021495,37.039000
0.021500,37.037000
0.021505,37.035000
0.021510,37.033000
0.021515,37.031000
0.021520,37.029000
0.021525,37.025000
0.021530,37.025000
0.021535,37.022000
0.021540,37.021000
0.021545,37.022000
0.021551,37.019000
0.021556,37.018000
0.021561,37.015000
0.021566,37.013000
0.021571,37.010000
0.021576,37.010000
0.021581,37.010000
0.021586,37.008000
0.021591,37.007000
0.021596,37.004000
0.021602,37.003000
0.021607,37.000000
0.021612,36.998000
0.021617,36.995000
0.021622,36.993000
0.021627,36.992000
0.021632,36.991000
0.021637,36.990000
0.021642,36.988000
0.021647,36.986000
0.021652,36.984000
0.021658,36.983000
0.021663,36.982000
0.021668,36.980000
0.021673,36.979000
0.021678,36.978000
0.021683,36.976000
0.021688,36.974000
0.021693,36.972000
0.021698,36.970000
0.021703,36.968000
0.021709,36.966000
0.021714,36.964000
0.021719,36.962000
0.021724,36.960000
0.021729,36.958000
0.021734,36.956000
0.021739,36.955000
0.021744,36.954000
0.021749,36.952000
0.021754,36.951000
0.021759,36.949000
0.021765,36.946000
0.021770,36.944000
0.021775,36.942000
0.021780,36.940000
0.021785,36.938000
0.021790,36.936000
0.021795,36.934000
0.021800,36.932000
0.021805,36.931000
0.021810,36.929000
0.021815,36.927000
0.021821,36.926000
0.021826,36.924000
0.021831,36.922000
0.021836,36.921000
0.021841,36.920000
0.021846,36.919000
0.021851,36.918000
0.021856,36.918000
0.021861,36.917000
0.021866,36.916000
0.021872,36.915000
0.021877,36.913000
0.021882,36.912000
0.021887,36.910000
0.021892,36.909000
0.021897,36.907000
0.021902,36.905000
0.021907,36.904000
0.021912,36.903000
0.021917,36.901000
0.021922,36.900000
0.021928,36.899000
0.021933,36.897000
0.021938,36.896000
0.021943,36.895000
0.021948,36.892000
0.021953,36.890000
0.021958,36.888000
0.021963,36.886000
0.021968,36.884000
0.021973,36.881000
0.021979,36.879000
0.021984,36.877000
0.021989,36.875000
0.021994,36.873000
0.021999,36.871000
0.022004,36.869000
0.022009,36.867000
0.022014,36.865000
0.022019,36.863000
0.022024,36.860000
0.022029,36.858000
0.022035,36.856000
0.022040,36.855000
0.022045,36.853000
0.022050,36.851000
0.022055,36.849000
0.022060,36.847000
0.022065,36.845000
0.022070,36.843000
0.022075,36.840000
0.022080,36.838000
0.022086,36.836000
0.022091,36.834000
0.022096,36.831000
0.022101,36.829000
0.022106,36.828000
0.022111,36.826000
0.022116,36.825000
0.022121,36.823000
0.022126,36.821000
0.022131,36.820000
0.022136,36.818000
0.022142,36.816000
0.022147,36.814000
0.022152,36.813000
0.022157,36.811000
0.022162,36.810000
0.022167,36.809000
0.022172,36.807000
0.022177,36.806000
0.022182,36.805000
0.022187,36.803000
0.022192,36.801000
0.022198,36.800000
0.022203,36.798000
0.022208,36.797000
0.022213,36.795000
0.022218,36.794000
0.022223,36.792000
0.022228,36.790000
0.022233,36.789000
0.022238,36.787000
0.022243,36.786000
0.022249,36.784000
0.022254,36.782000
0.022259,36.779000
0.022264,36.777000
0.022269,36.775000
0.022274,36.773000
0.022279,36.771000
0.022284,36.770000
0.022289,36.768000
0.022294,36.766000
0.022299,36.764000
0.022305,36.762000
0.022310,36.761000
0.022315,36.760000
0.022320,36.758000
0.022325,36.757000
0.022330,36.755000
0.022335,36.753000
0.022340,36.751000
0.022345,36.750000
0.022350,36.749000
0.022356,36.747000
0.022361,36.745000
0.022366,36.744000
0.022371,36.742000
0.022376,36.741000
0.022381,36.739000
0.022386,36.738000
0.022391,36.737000
0.022396,36.735000
0.022401,36.733000
0.022406,36.731000
0.022412,36.730000
0.022417,36.729000
0.022422,36.728000
0.022427,36.726000
0.022432,36.725000
0.022437,36.723000
0.022442,36.721000
0.022447,36.719000
0.022452,36.717000
0.022457,36.715000
0.022463,36.714000
0.022468,36.712000
0.022473,36.710000
0.022478,36.708000
0.022483,36.706000
0.022488,36.705000
0.022493,36.704000
0.022498,36.702000
0.022503,36.701000
0.022508,36.699000
0.022513,36.697000
0.022519,36.695000
0.022524,36.692000
0.022529,36.690000
0.022534,36.687000
0.022539,36.685000
0.022544,36.684000
0.022549,36.682000
0.022554,36.681000
0.022559,36.679000
0.022564,36.677000
0.022570,36.675000
0.022575,36.673000
0.022580,36.671000
0.022585,36.668000
0.022590,36.666000
0.022595,36.664000
0.022600,36.662000
0.022605,36.661000
0.022610,36.659000
0.022615,36.657000
0.022620,36.656000
0.022626,36.654000
0.022631,36.651000
0.022636,36.649000
0.022641,36.647000
0.022646,36.645000
0.022651,36.643000
0.022656,36.641000
0.022661,36.639000
0.022666,36.637000
0.022671,36.636000
0.022676,36.634000
0.022682,36.632000
0.022687,36.629000
0.022692,36.627000
0.022697,36.625000
0.022702,36.623000
0.022707,36.622000
0.022712,36.620000
0.022717,36.619000
0.022722,36.617000
0.022727,36.616000
0.022733,36.614000
0.022738,36.612000
0.022743,36.610000
0.022748,36.609000
0.022753,36.607000
0.022758,36.605000
0.022763,36.604000
0.022768,36.602000
0.022773,36.601000
0.022778,36.599000
0.022783,36.598000
0.022789,36.596000
0.022794,36.594000
0.022799,36.593000
0.022804,36.591000
0.022809,36.589000
0.022814,36.588000
0.022819,36.586000
0.022824,36.584000
0.022829,36.582000
0.022834,36.580000
0.022840,36.578000
0.022845,36.576000
0.022850,36.574000
0.022855,36.572000
0.022860,36.570000
0.022865,36.568000
0.022870,36.567000
0.022875,36.566000
0.022880,36.564000
0.022885,36.563000
0.022890,36.561000
0.022896,36.559000
0.022901,36.557000
0.022906,36.555000
0.022911,36.553000
0.022916,36.551000
0.022921,36.549000
0.022926,36.547000
0.022931,36.545000
0.022936,36.544000
0.022941,36.542000
0.022947,36.541000
0.022952,36.539000
0.022957,36.538000
0.022962,36.536000
0.022967,36.535000
0.022972,36.534000
0.022977,36.533000
0.022982,36.531000
0.022987,36.530000
0.022992,36.528000
0.022997,36.526000
0.023003,36.524000
0.023008,36.522000
0.023013,36.520000
0.023018,36.518000
0.023023,36.516000
0.023028,36.515000
0.023033,36.513000
0.023038,36.511000
0.023043,36.509000
0.023048,36.507000
0.023054,36.505000
0.023059,36.503000
0.023064,36.501000
0.023069,36.499000
0.023074,36.497000
0.023079,36.495000
0.023084,36.494000
0.023089,36.491000
0.023094,36.489000
0.023099,36.486000
0.023104,36.484000
0.023110,36.483000
0.023115,36.481000
0.023120,36.479000
0.023125,36.478000
0.023130,36.476000
0.023135,36.474000
0.023140,36.472000
0.023145,36.469000
0.023150,36.466000
0.023155,36.465000
0.023160,36.462000
0.023166,36.460000
0.023171,36.459000
0.023176,36.458000
0.023181,36.457000
0.023186,36.456000
0.023191,36.455000
0.023196,36.454000
0.023201,36.452000
0.023206,36.451000
0.023211,36.449000
0.023217,36.447000
0.023222,36.445000
0.023227,36.444000
0.023232,36.442000
0.023237,36.440000
0.023242,36.438000
0.023247,36.436000
0.023252,36.434000
0.023257,36.432000
0.023262,36.430000
0.023267,36.428000
0.023273,36.427000
0.023278,36.426000
0.023283,36.424000
0.023288,36.423000
0.023293,36.421000
0.023298,36.420000
0.023303,36.418000
0.023308,36.415000
0.023313,36.413000
0.023318,36.411000
0.023324,36.409000
0.023329,36.406000
0.023334,36.404000
0.023339,36.402000
0.023344,36.400000
0.023349,36.398000
0.023354,36.396000
0.023359,36.395000
0.023364,36.393000
0.023369,36.391000
0.023374,36.390000
0.023380,36.388000
0.023385,36.386000
0.023390,36.384000
0.023395,36.381000
0.023400,36.379000
0.023405,36.378000
0.023410,36.376000
0.023415,36.375000
0.023420,36.374000
0.023425,36.373000
0.023431,36.371000
0.023436,36.369000
0.023441,36.367000
0.023446,36.365000
0.023451,36.363000
0.023456,36.361000
0.023461,36.359000
0.023466,36.357000
0.023471,36.355000
0.023476,36.353000
0.023481,36.351000
0.023487,36.350000
0.023492,36.348000
0.023497,36.345000
0.023502,36.343000
0.023507,36.341000
0.023512,36.339000
0.023517,36.338000
0.023522,36.337000
0.023527,36.336000
0.023532,36.334000
0.023537,36.332000
0.023543,36.330000
0.023548,36.329000
0.023553,36.328000
0.023558,36.327000
0.023563,36.326000
0.023568,36.324000
0.023573,36.323000
0.023578,36.321000
0.023583,36.319000
0.023588,36.317000
0.023594,36.315000
0.023599,36.313000
0.023604,36.311000
0.023609,36.309000
0.023614,36.307000
0.023619,36.305000
0.023624,36.303000
0.023629,36.301000
0.023634,36.299000
0.023639,36.297000
0.023644,36.296000
0.023650,36.294000
0.023655,36.293000
0.023660,36.291000
0.023665,36.289000
0.023670,36.287000
0.023675,36.285000
0.023680,36.284000
0.023685,36.282000
0.023690,36.280000
0.023695,36.278000
0.023701,36.276000
0.023706,36.274000
0.023711,36.272000
0.023716,36.271000
0.023721,36.269000
0.023726,36.268000
0.023731,36.266000
0.023736,36.265000
0.023741,36.263000
0.023746,36.261000
0.023751,36.259000
0.023757,36.257000
0.023762,36.255000
0.023767,36.253000
0.023772,36.251000
0.023777,36.249000
0.023782,36.247000
0.023787,36.246000
0.023792,36.244000
0.023797,36.243000
0.023802,36.241000
0.023808,36.239000
0.023813,36.238000
0.023818,36.236000
0.023823,36.233000
0.023828,36.231000
0.023833,36.228000
0.023838,36.226000
0.023843,36.225000
0.023848,36.223000
0.023853,36.222000
0.023858,36.220000
0.023864,36.218000
0.023869,36.216000
0.023874,36.214000
0.023879,36.211000
0.023884,36.209000
0.023889,36.207000
0.023894,36.205000
0.023899,36.204000
0.023904,36.202000
0.023909,36.201000
0.023915,36.199000
0.023920,36.197000
0.023925,36.195000
0.023930,36.193000
0.023935,36.191000
0.023940,36.188000
0.023945,36.186000
0.023950,36.184000
0.023955,36.182000
0.023960,36.181000
0.023965,36.179000
0.023971,36.178000
0.023976,36.177000
0.023981,36.175000
0.023986,36.173000
0.023991,36.171000
0.023996,36.168000
0.024001,36.166000
0.024006,36.165000
0.024011,36.164000
0.024016,36.163000
0.024021,36.161000
0.024027,36.160000
0.024032,36.158000
0.024037,36.156000
0.024042,36.154000
0.024047,36.152000
0.024052,36.150000
0.024057,36.148000
0.024062,36.146000
0.024067,36.144000
0.024072,36.143000
0.024078,36.141000
0.024083,36.139000
0.024088,36.137000
0.024093,36.136000
0.024098,36.134000
0.024103,36.131000
0.024108,36.129000
0.024113,36.127000
0.024118,36.124000
0.024123,36.123000
0.024128,36.121000
0.024134,36.119000
0.024139,36.118000
0.024144,36.116000
0.024149,36.115000
0.024154,36.114000
0.024159,36.113000
0.024164,36.111000
0.024169,36.109000
0.024174,36.107000
0.024179,36.105000
0.024185,36.103000
0.024190,36.102000
0.024195,36.101000
0.024200,36.099000
0.024205,36.098000
0.024210,36.096000
0.024215,36.094000
0.024220,36.092000
0.024225,36.089000
0.024230,36.087000
0.024235,36.085000
0.024241,36.083000
0.024246,36.081000
0.024251,36.079000
0.024256,36.076000
0.024261,36.075000
0.024266,36.073000
0.024271,36.071000
0.024276,36.070000
0.024281,36.068000
0.024286,36.066000
0.024292,36.063000
0.024297,36.060000
0.024302,36.058000
0.024307,36.055000
0.024312,36.053000
0.024317,36.050000
0.024322,36.049000
0.024327,36.047000
0.024332,36.046000
0.024337,36.045000
0.024342,36.043000
0.024348,36.041000
0.024353,36.039000
0.024358,36.037000
0.024363,36.035000
0.024368,36.033000
0.024373,36.032000
0.024378,36.030000
0.024383,36.028000
0.024388,36.026000
0.024393,36.023000
0.024399,36.021000
0.024404,36.020000
0.024409,36.019000
0.024414,36.017000
0.024419,36.016000
0.024424,36.014000
0.024429,36.012000
0.024434,36.011000
0.024439,36.009000
0.024444,36.007000
0.024449,36.006000
0.024455,36.004000
0.024460,36.003000
0.024465,36.001000
0.024470,35.999000
0.024475,35.997000
0.024480,35.995000
0.024485,35.993000
0.024490,35.991000
0.024495,35.989000
0.024500,35.987000
0.024505,35.985000
0.024511,35.983000
0.024516,35.981000
0.024521,35.979000
0.024526,35.977000
0.024531,35.975000
0.024536,35.973000
0.024541,35.972000
0.024546,35.970000
0.024551,35.969000
0.024556,35.967000
0.024562,35.966000
0.024567,35.965000
0.024572,35.963000
0.024577,35.961000
0.024582,35.959000
0.024587,35.958000
0.024592,35.956000
0.024597,35.955000
0.024602,35.953000
0.024607,35.952000
0.024612,35.951000
0.024618,35.949000
0.024623,35.947000
0.024628,35.945000
0.024633,35.943000
0.024638,35.941000
0.024643,35.939000
0.024648,35.937000
0.024653,35.936000
0.024658,35.934000
0.024663,35.932000
0.024669,35.929000
0.024674,35.927000
0.024679,35.924000
0.024684,35.921000
0.024689,35.919000
0.024694,35.918000
0.024699,35.916000
0.024704,35.915000
0.024709,35.913000
0.024714,35.910000
0.024719,35.908000
0.024725,35.906000
0.024730,35.903000
0.024735,35.902000
0.024740,35.900000
0.024745,35.899000
0.024750,35.898000
0.024755,35.896000
0.024760,35.895000
0.024765,35.894000
0.024770,35.892000
0.024776,35.890000
